Mean,Median,StdDev,Variance,RMS,Max,Skewness,Kurtosis,FileName
-0.005352725,-0.000824121,0.02567039,0.000658969,0.026220987,0.08566955,0.031103449,-0.322508566,500_FGBSBOTHFB
-0.005370813,-0.000859545,0.025658427,0.000658355,0.026212977,0.08352826,0.025235125,-0.340331499,500_FGBSBOTHFB
-0.005476278,-0.000938658,0.025624465,0.000656613,0.026201578,0.08302839,0.021399685,-0.359720228,500_FGBSBOTHFB
-0.00569242,-0.001289896,0.02571049,0.000661029,0.026331583,0.08382986,0.02228786,-0.34263579,500_FGBSBOTHFB
-0.005551075,-0.001021526,0.025760367,0.000663597,0.026350142,0.08625548,0.032616793,-0.301697207,500_FGBSBOTHFB
-0.005819343,-0.001313739,0.025751287,0.000663129,0.026399102,0.08717778,0.043165454,-0.267333845,500_FGBSBOTHFB
-0.005743801,-0.001334289,0.025768493,0.000664015,0.026399345,0.08703774,0.02982131,-0.311011841,500_FGBSBOTHFB
-0.005273538,-0.00081012,0.025735391,0.00066231,0.026268607,0.08315194,0.021185191,-0.31307936,500_FGBSBOTHFB
-0.00503657,-0.000677982,0.025632444,0.000657022,0.026121045,0.08296674,0.04219785,-0.296797998,500_FGBSBOTHFB
-0.004971842,-0.000329289,0.025668471,0.00065887,0.026144009,0.08491072,0.025696337,-0.314873008,500_FGBSBOTHFB
-0.004919365,-0.0004451,0.025663642,0.000658623,0.026129338,0.08509583,0.034540486,-0.299958141,500_FGBSBOTHFB
-0.004487669,1.29592E-05,0.025675587,0.000659236,0.026063278,0.08488287,0.037401384,-0.302131995,500_FGBSBOTHFB
-0.005015774,-0.000644711,0.025658887,0.000658378,0.026142993,0.08412226,0.021152162,-0.331296096,500_FGBSBOTHFB
-0.005132196,-0.000843055,0.025602695,0.000655498,0.026110485,0.08266602,0.021991225,-0.348414989,500_FGBSBOTHFB
-0.005161814,-0.000735011,0.025539118,0.000652247,0.026054007,0.08383675,0.017159871,-0.353892723,500_FGBSBOTHFB
-0.005196898,-0.000536305,0.025627624,0.000656775,0.026147709,0.0834986,0.012368031,-0.375955561,500_FGBSBOTHFB
-0.005481094,-0.000943583,0.025627058,0.000656746,0.02620512,0.08826207,0.005697687,-0.376817266,500_FGBSBOTHFB
-0.005474392,-0.000844744,0.025580684,0.000654371,0.026158373,0.08680423,0.031471522,-0.318568072,500_FGBSBOTHFB
-0.006422652,-0.001982262,0.025519155,0.000651227,0.026313461,0.08590891,0.019784657,-0.344828505,500_FGBSBOTHFB
-0.006349046,-0.001876202,0.025698118,0.000660393,0.026469285,0.08192276,0.036540481,-0.324528459,500_FGBSBOTHFB
-0.006084171,-0.001823333,0.025700299,0.000660505,0.026409125,0.08400878,0.037342866,-0.29853007,500_FGBSBOTHFB
-0.005799689,-0.001157119,0.025694667,0.000660216,0.026339546,0.08424103,0.03505475,-0.301698392,500_FGBSBOTHFB
-0.005573209,-0.001175236,0.025708784,0.000660942,0.026304402,0.08544322,0.043659379,-0.279959317,500_FGBSBOTHFB
-0.005381408,-0.000722439,0.025791692,0.000665211,0.026345583,0.08643306,0.042556082,-0.279947638,500_FGBSBOTHFB
-0.005431882,-0.001039386,0.025709675,0.000660987,0.026275693,0.08432809,0.045036542,-0.266000574,500_FGBSBOTHFB
-0.0057537,-0.00134041,0.025811897,0.000666254,0.026443861,0.08399966,0.06026322,-0.254797149,500_FGBSBOTHFB
-0.005662789,-0.001273305,0.025748779,0.000663,0.026362584,0.08546035,0.053415692,-0.246639653,500_FGBSBOTHFB
-0.005807917,-0.001226397,0.025680614,0.000659494,0.026327653,0.08345448,0.026910505,-0.278377083,500_FGBSBOTHFB
-0.006173624,-0.001646898,0.025702565,0.000660622,0.02643208,0.08202913,0.028509795,-0.291056326,500_FGBSBOTHFB
-0.005802595,-0.001232242,0.025651501,0.000658,0.026298085,0.08332904,0.025438098,-0.301309889,500_FGBSBOTHFB
-0.005949153,-0.001552203,0.025680331,0.000659479,0.026358894,0.08390847,0.03227657,-0.294538397,500_FGBSBOTHFB
-0.006181771,-0.001546747,0.025657772,0.000658321,0.026390438,0.08150563,0.036133629,-0.276872507,500_FGBSBOTHFB
-0.006025709,-0.001530877,0.025594581,0.000655083,0.026292809,0.0843932,0.032381341,-0.279821561,500_FGBSBOTHFB
-0.006518054,-0.001793939,0.025725449,0.000661799,0.026536823,0.08528687,0.01982157,-0.310794918,500_FGBSBOTHFB
-0.0060427,-0.00145936,0.025687792,0.000659863,0.026387428,0.08682022,0.043564316,-0.247449053,500_FGBSBOTHFB
-0.005710039,-0.001113064,0.025599652,0.000655342,0.026227214,0.0871403,0.040116693,-0.24835339,500_FGBSBOTHFB
-0.005878795,-0.001342614,0.025644259,0.000657628,0.026307945,0.08605322,0.040219407,-0.261762353,500_FGBSBOTHFB
-0.006170531,-0.001666538,0.025625858,0.000656685,0.026356781,0.08332477,0.054299865,-0.22823163,500_FGBSBOTHFB
-0.00648385,-0.001868145,0.025714418,0.000661231,0.026517747,0.0827687,0.031755453,-0.266869534,500_FGBSBOTHFB
-0.005687075,-0.000890116,0.025705173,0.000660756,0.026325236,0.08224127,0.029486366,-0.29375793,500_FGBSBOTHFB
-0.006461807,-0.001862266,0.025815518,0.000666441,0.026610422,0.08382261,0.042611478,-0.257512765,500_FGBSBOTHFB
-0.005959158,-0.001588629,0.025735583,0.00066232,0.026414976,0.0836983,0.046681831,-0.241392115,500_FGBSBOTHFB
-0.006242364,-0.0017676,0.025747353,0.000662926,0.026491741,0.08647525,0.0371175,-0.258833066,500_FGBSBOTHFB
-0.00603914,-0.001473495,0.025705523,0.000660774,0.026403872,0.08927718,0.03706406,-0.261838229,500_FGBSBOTHFB
-0.005430467,-0.00091776,0.025645497,0.000657692,0.026212615,0.08403256,0.03870229,-0.273023255,500_FGBSBOTHFB
-0.005559979,-0.000936447,0.025701022,0.000660543,0.026294015,0.0830268,0.028076634,-0.300801517,500_FGBSBOTHFB
-0.00579998,-0.001127798,0.025704673,0.00066073,0.026349371,0.08534922,0.03544961,-0.293321008,500_FGBSBOTHFB
-0.005696653,-0.000925675,0.025753688,0.000663252,0.026374672,0.08573531,0.036173379,-0.276284632,500_FGBSBOTHFB
-0.005680401,-0.001040174,0.025717175,0.000661373,0.026335514,0.08491767,0.026668894,-0.302702676,500_FGBSBOTHFB
-0.005769492,-0.001383249,0.02576353,0.000663759,0.026400104,0.08306371,0.039716029,-0.282526338,500_FGBSBOTHFB
-0.005262726,-0.000882569,0.025726948,0.000661876,0.026258167,0.08495581,0.047923106,-0.271138131,500_FGBSBOTHFB
-0.00494224,-0.000632321,0.025784178,0.000664824,0.026252018,0.08553247,0.041527081,-0.271303526,500_FGBSBOTHFB
-0.005001594,-0.000573464,0.025732417,0.000662157,0.026212447,0.0858945,0.037872769,-0.270856882,500_FGBSBOTHFB
-0.00548274,-0.000800947,0.025761412,0.00066365,0.026336852,0.08324978,0.036625952,-0.28827027,500_FGBSBOTHFB
-0.005159787,-0.000570394,0.025770157,0.000664101,0.026280094,0.08553737,0.040836136,-0.270098404,500_FGBSBOTHFB
-0.005751601,-0.001269823,0.025755937,0.000663368,0.026388789,0.0844538,0.027255774,-0.293902744,500_FGBSBOTHFB
-0.005767226,-0.001242938,0.025710448,0.000661027,0.026347815,0.08756869,0.018460322,-0.306310218,500_FGBSBOTHFB
-0.005776993,-0.001204335,0.025744539,0.000662781,0.026383214,0.08563048,0.034300888,-0.276767242,500_FGBSBOTHFB
-0.005897195,-0.001370255,0.02581103,0.000666209,0.026474607,0.08641567,0.043263375,-0.267191139,500_FGBSBOTHFB
-0.006194863,-0.001445679,0.025789725,0.00066511,0.026521784,0.08550328,0.03900018,-0.272090902,500_FGBSBOTHFB
-0.006413092,-0.002075942,0.025709602,0.000660984,0.026495862,0.08377289,0.039805316,-0.289092446,500_FGBSBOTHFB
-0.006123562,-0.001562917,0.025654948,0.000658176,0.026374116,0.08314912,0.025743427,-0.316621297,500_FGBSBOTHFB
-0.005441924,-0.000973059,0.025711497,0.000661081,0.026279553,0.08333281,0.043771299,-0.265490929,500_FGBSBOTHFB
-0.006041459,-0.00191873,0.025723711,0.000661709,0.026422107,0.08365631,0.047319948,-0.287460546,500_FGBSBOTHFB
-0.005800695,-0.001457187,0.025863596,0.000668926,0.026504566,0.08525722,0.044173098,-0.273084927,500_FGBSBOTHFB
-0.005235627,-0.000763555,0.02576831,0.000664006,0.02629328,0.08406837,0.030730102,-0.302190518,500_FGBSBOTHFB
-0.005797417,-0.001295178,0.025795521,0.000665409,0.02643743,0.08961111,0.045823483,-0.28919063,500_FGBSBOTHFB
-0.005692489,-0.001183115,0.025834578,0.000667425,0.026452758,0.0876696,0.051149443,-0.258120287,500_FGBSBOTHFB
-0.006159853,-0.001083128,0.024490667,0.000599793,0.025251997,0.06577041,-0.119821036,-0.714787004,500_FGBSIRFB
-0.00572244,-0.000751822,0.024386466,0.0005947,0.025047424,0.07094457,-0.127579026,-0.730690618,500_FGBSIRFB
-0.005209272,-0.000342612,0.024388214,0.000594785,0.024936898,0.07055168,-0.131285962,-0.730472448,500_FGBSIRFB
-0.004618546,0.000388814,0.024379512,0.000594361,0.024811671,0.06793234,-0.139037528,-0.754168624,500_FGBSIRFB
-0.004610331,0.000317964,0.024370346,0.000593914,0.024801137,0.06641394,-0.139750304,-0.766810951,500_FGBSIRFB
-0.004935434,-4.67007E-05,0.024289962,0.000590002,0.024784849,0.06696208,-0.123963802,-0.738352095,500_FGBSIRFB
-0.005070584,-7.1841E-06,0.024200312,0.000585655,0.024724369,0.06863187,-0.139107498,-0.730032726,500_FGBSIRFB
-0.004548376,0.000132936,0.024163534,0.000583876,0.024586436,0.06751765,-0.121188537,-0.717353764,500_FGBSIRFB
-0.005191221,-0.000593353,0.024088675,0.000580264,0.024640256,0.06803645,-0.126078148,-0.738261778,500_FGBSIRFB
-0.005173292,-0.000302074,0.024122223,0.000581882,0.024669283,0.06611946,-0.143801238,-0.766364105,500_FGBSIRFB
-0.005024012,-0.000372388,0.024277047,0.000589375,0.024789993,0.06615546,-0.125159004,-0.746309781,500_FGBSIRFB
-0.005194055,-0.000457297,0.02442388,0.000596526,0.024968606,0.06857306,-0.134876177,-0.737147795,500_FGBSIRFB
-0.00550925,-0.000789441,0.024328274,0.000591865,0.024942825,0.0704363,-0.12124137,-0.712585806,500_FGBSIRFB
-0.005170696,-0.000442045,0.024305631,0.000590764,0.024848092,0.07224473,-0.122532449,-0.734446643,500_FGBSIRFB
-0.005118915,-0.000593979,0.02424122,0.000587637,0.024774348,0.06591822,-0.125790504,-0.740322469,500_FGBSIRFB
-0.004996846,-0.00013774,0.024253647,0.000588239,0.024761584,0.06852958,-0.128176629,-0.71496176,500_FGBSIRFB
-0.005209202,-0.000444428,0.02427941,0.00058949,0.024830497,0.06850269,-0.127230683,-0.719511101,500_FGBSIRFB
-0.005278113,-0.000614868,0.024441272,0.000597376,0.025003226,0.06423195,-0.123487964,-0.75175975,500_FGBSIRFB
-0.004889943,0.000242648,0.024642042,0.00060723,0.025121059,0.0711985,-0.128158433,-0.72611367,500_FGBSIRFB
-0.005427994,-0.000450214,0.02449911,0.000600206,0.025091756,0.06640344,-0.127985686,-0.718741254,500_FGBSIRFB
-0.005765625,-0.001117764,0.024495467,0.000600028,0.025163408,0.06409995,-0.131779823,-0.758153646,500_FGBSIRFB
-0.006016368,-0.001159766,0.024339558,0.000592414,0.02507067,0.06792366,-0.128108183,-0.732355329,500_FGBSIRFB
-0.005416495,-0.000528601,0.024494826,0.000599997,0.025085089,0.0698442,-0.121514341,-0.720314721,500_FGBSIRFB
-0.005210005,-8.00906E-05,0.024535846,0.000602008,0.025081435,0.07013941,-0.133149476,-0.718844128,500_FGBSIRFB
-0.004907612,4.05945E-05,0.024547455,0.000602578,0.025031753,0.0721287,-0.135781185,-0.718687425,500_FGBSIRFB
-0.005208534,-0.000316214,0.024489513,0.000599736,0.025035812,0.07053371,-0.129933757,-0.723372856,500_FGBSIRFB
-0.005481589,-0.000578258,0.024505165,0.000600503,0.025109314,0.07179613,-0.131898712,-0.683002845,500_FGBSIRFB
-0.005547545,-0.000464123,0.024521326,0.000601295,0.025139556,0.0705345,-0.125268364,-0.670943541,500_FGBSIRFB
-0.005485104,-0.000420514,0.024517841,0.000601125,0.02512245,0.07011451,-0.127174103,-0.693875372,500_FGBSIRFB
-0.005342219,-0.000269055,0.024581925,0.000604271,0.025154255,0.06919214,-0.126072439,-0.690463631,500_FGBSIRFB
-0.005620801,-0.000871718,0.024533721,0.000601903,0.025167904,0.07182657,-0.134925885,-0.745792806,500_FGBSIRFB
-0.005541531,-0.000839843,0.024519828,0.000601222,0.025136769,0.06631659,-0.126353576,-0.737219921,500_FGBSIRFB
-0.005577931,-0.000658677,0.024544285,0.000602422,0.025168666,0.06606814,-0.128009197,-0.715205909,500_FGBSIRFB
-0.005666888,-0.000991879,0.024541187,0.00060227,0.025185511,0.06922812,-0.123128138,-0.726582839,500_FGBSIRFB
-0.005445958,-0.000620328,0.024442279,0.000597425,0.025040179,0.07064875,-0.129039698,-0.722526136,500_FGBSIRFB
-0.006198212,-0.001364558,0.024430614,0.000596855,0.025203172,0.06622424,-0.138766623,-0.758569635,500_FGBSIRFB
-0.005222566,-0.000223316,0.024546695,0.00060254,0.025094659,0.06705116,-0.121466755,-0.689245288,500_FGBSIRFB
-0.005380265,-0.000513041,0.024509539,0.000600718,0.025091661,0.06739733,-0.132728488,-0.733742641,500_FGBSIRFB
-0.005480031,-0.000702933,0.024433596,0.000597001,0.025039139,0.06333888,-0.124719002,-0.748946149,500_FGBSIRFB
-0.005820159,-0.001237104,0.024389775,0.000594861,0.025073148,0.06749183,-0.141653992,-0.762381541,500_FGBSIRFB
-0.005596592,-0.000661646,0.024542286,0.000602324,0.025170859,0.06977328,-0.136533712,-0.733235691,500_FGBSIRFB
-0.005754226,-0.000665611,0.024558736,0.000603131,0.025222391,0.06925475,-0.126546043,-0.712007373,500_FGBSIRFB
-0.005334476,-0.000294035,0.02449614,0.000600061,0.025068791,0.0696642,-0.126484837,-0.702893565,500_FGBSIRFB
-0.00543534,-0.000607683,0.024591046,0.00060472,0.025183102,0.0689867,-0.123625496,-0.722514034,500_FGBSIRFB
-0.004812724,0.000298677,0.02450083,0.000600291,0.024967573,0.07077108,-0.132118537,-0.714693347,500_FGBSIRFB
-0.005055343,-0.000165548,0.024446186,0.000597616,0.024961962,0.06686437,-0.136169772,-0.711732407,500_FGBSIRFB
-0.005286881,-0.000342096,0.02454933,0.00060267,0.025110698,0.06753179,-0.124315432,-0.712500327,500_FGBSIRFB
-0.005331641,-0.000825824,0.024546251,0.000602518,0.025117151,0.06837099,-0.116612198,-0.700883056,500_FGBSIRFB
-0.005610558,-0.000728645,0.024464476,0.000598511,0.025098126,0.06568485,-0.139950714,-0.738986528,500_FGBSIRFB
-0.005635893,-0.000664709,0.024547842,0.000602597,0.025185041,0.06912915,-0.140904336,-0.742483253,500_FGBSIRFB
-0.00586679,-0.00120006,0.024549405,0.000602673,0.025239234,0.06710687,-0.12710793,-0.728423507,500_FGBSIRFB
-0.006023037,-0.000992008,0.024452005,0.000597901,0.025181433,0.06722779,-0.132148435,-0.73719452,500_FGBSIRFB
-0.005975628,-0.001021548,0.024547805,0.000602595,0.0252632,0.06749845,-0.130998817,-0.741434229,500_FGBSIRFB
-0.005899759,-0.001114009,0.024594083,0.000604869,0.025290358,0.07095835,-0.130099083,-0.746166549,500_FGBSIRFB
-0.005605972,-0.000812242,0.024592257,0.000604779,0.025221661,0.06538308,-0.12874673,-0.736395632,500_FGBSIRFB
-0.005214149,-0.000493128,0.024533912,0.000601913,0.025080405,0.06612955,-0.112794906,-0.713193981,500_FGBSIRFB
-0.005114229,-0.00019972,0.024551176,0.00060276,0.025076722,0.06891817,-0.115667503,-0.694730306,500_FGBSIRFB
-0.004798062,-0.000255345,0.024532606,0.000601849,0.024995934,0.06890521,-0.109812766,-0.685629108,500_FGBSIRFB
-0.005712126,-0.000872285,0.024443033,0.000597462,0.025100145,0.07165888,-0.122773208,-0.711147582,500_FGBSIRFB
-0.006629072,-0.001802616,0.024487897,0.000599657,0.025367863,0.06731773,-0.12150409,-0.699870444,500_FGBSIRFB
-0.006383913,-0.001404452,0.024614605,0.000605879,0.025427527,0.06964973,-0.130414036,-0.704793647,500_FGBSIRFB
-0.005937146,-0.001060679,0.024590486,0.000604692,0.02529561,0.06928204,-0.126040426,-0.717998393,500_FGBSIRFB
-0.006207069,-0.00134121,0.024627929,0.000606535,0.025396624,0.07128649,-0.129238824,-0.686796932,500_FGBSIRFB
-0.006555723,-0.00164845,0.024544448,0.00060243,0.025403423,0.066759,-0.133946805,-0.722534006,500_FGBSIRFB
-0.006254525,-0.001481761,0.024486429,0.000599585,0.025271152,0.0681597,-0.126318593,-0.712565825,500_FGBSIRFB
-0.005560479,-0.000854946,0.024516311,0.00060105,0.025137523,0.07065146,-0.139198593,-0.72840781,500_FGBSIRFB
-0.005618875,-0.000807524,0.024612203,0.000605761,0.025243977,0.06997287,-0.126967424,-0.717327966,500_FGBSIRFB
-0.005797137,-0.001060562,0.024600018,0.000605161,0.025272392,0.0688898,-0.12872386,-0.709020309,500_FGBSIRFB
-0.006092936,-0.001105338,0.024634386,0.000606853,0.025375239,0.07141233,-0.126723456,-0.711312749,500_FGBSIRFB
-0.006109202,-0.001535735,0.024598452,0.000605084,0.025344276,0.06734643,-0.118802034,-0.718088059,500_FGBSIRFB
-0.005947954,-0.001054123,0.024539487,0.000602186,0.025248586,0.06676121,-0.131103539,-0.719421901,500_FGBSIRFB
-0.006241672,-0.00159561,0.024571301,0.000603749,0.025350219,0.06855057,-0.111415606,-0.697320003,500_FGBSIRFB
-0.005758406,-0.000812758,0.024605818,0.000605446,0.025269183,0.06939442,-0.122296171,-0.702229363,500_FGBSIRFB
-0.005424876,-0.000561719,0.024567153,0.000603545,0.025157516,0.06819656,-0.125737885,-0.703227517,500_FGBSIRFB
-0.005415591,-0.000790171,0.024551297,0.000602766,0.025140032,0.06917578,-0.11911551,-0.702832308,500_FGBSIRFB
-0.005303545,-0.000587862,0.024532067,0.000601822,0.025097339,0.06946056,-0.118581431,-0.700071264,500_FGBSIRFB
-0.005693048,-0.000940489,0.024570468,0.000603708,0.025219933,0.07202975,-0.111909979,-0.681694306,500_FGBSIRFB
-0.00584933,-0.001066442,0.024589207,0.000604629,0.025273898,0.06867558,-0.11606844,-0.695798195,500_FGBSIRFB
-0.006141455,-0.001263182,0.024537838,0.000602105,0.025293269,0.06755227,-0.112740414,-0.678178907,500_FGBSIRFB
-0.005651489,-0.000980286,0.024461208,0.000598351,0.025104123,0.06779803,-0.128916018,-0.709682571,500_FGBSIRFB
-0.005400299,-0.000466095,0.024553253,0.000602862,0.025138653,0.068427,-0.138487983,-0.739339042,500_FGBSIRFB
-0.005772692,-0.001094062,0.024553749,0.000602887,0.025221756,0.0684089,-0.114639035,-0.704614804,500_FGBSIRFB
-0.005669854,-0.000942823,0.024658897,0.000608061,0.025300874,0.07121928,-0.1231574,-0.71260511,500_FGBSIRFB
-0.006385386,-0.001628152,0.024583981,0.000604372,0.025398258,0.06762386,-0.110477412,-0.691942272,500_FGBSIRFB
-0.006934283,-0.002172991,0.024547173,0.000602564,0.025506361,0.07132779,-0.112669229,-0.702663108,500_FGBSIRFB
-0.006894623,-0.002010931,0.02457061,0.000603715,0.025518171,0.06666507,-0.124944675,-0.710341638,500_FGBSIRFB
-0.006356054,-0.001499376,0.024526035,0.000601526,0.025334806,0.07153579,-0.124401601,-0.718608929,500_FGBSIRFB
-0.006474049,-0.001631665,0.024461093,0.000598345,0.025301884,0.06807438,-0.125610908,-0.724646102,500_FGBSIRFB
-0.00596161,-0.000982102,0.024561562,0.00060327,0.025273256,0.0680925,-0.120397639,-0.717204238,500_FGBSIRFB
-0.005483225,-0.000423124,0.024585519,0.000604448,0.025188087,0.06906261,-0.13187069,-0.709841669,500_FGBSIRFB
-0.005100598,-0.000279915,0.024471863,0.000598872,0.024996301,0.06761303,-0.133153478,-0.7227324,500_FGBSIRFB
-0.005612328,-0.000780503,0.024461169,0.000598349,0.025095297,0.06946557,-0.126057926,-0.723653489,500_FGBSIRFB
-0.005209777,-0.000617101,0.024553711,0.000602885,0.025098863,0.06526563,-0.12488063,-0.714946729,500_FGBSIRFB
-0.005649341,-0.000710662,0.024612532,0.000605777,0.025251095,0.06754772,-0.12801509,-0.718992606,500_FGBSIRFB
-0.00595255,-0.001283753,0.024494554,0.000599983,0.025206007,0.06804783,-0.123720553,-0.736998466,500_FGBSIRFB
-0.006465603,-0.001860753,0.024502667,0.000600381,0.025339917,0.06754547,-0.123038462,-0.727608153,500_FGBSIRFB
-0.005987411,-0.00097641,0.02442669,0.000596663,0.025148349,0.06743184,-0.118293074,-0.720817026,500_FGBSIRFB
-0.006164044,-0.001684354,0.024507116,0.000600599,0.02526897,0.07042815,-0.120920776,-0.715908061,500_FGBSIRFB
-0.00626795,-0.001447141,0.024373845,0.000594084,0.025165432,0.06828436,-0.129375397,-0.730078731,500_FGBSIRFB
-0.006391632,-0.001618492,0.024499654,0.000600233,0.025318229,0.07297339,-0.115438681,-0.705053495,500_FGBSIRFB
-0.006603594,-0.002350275,0.024968532,0.000623428,0.025825548,0.08577195,0.088006646,-0.090079987,500_FGBSORFB
-0.006268735,-0.001994498,0.024906392,0.000620328,0.025681699,0.08544504,0.095757507,-0.079452465,500_FGBSORFB
-0.005972705,-0.001928002,0.024813898,0.00061573,0.02552112,0.08695807,0.106484151,-0.07932702,500_FGBSORFB
-0.005882041,-0.001616295,0.024824646,0.000616263,0.025510512,0.08512817,0.093941745,-0.072071223,500_FGBSORFB
-0.006167167,-0.00204535,0.02479597,0.00061484,0.025549932,0.08491907,0.098715215,-0.071449234,500_FGBSORFB
-0.005450324,-0.001240102,0.024904613,0.00062024,0.025492549,0.08959527,0.09561119,-0.090914609,500_FGBSORFB
-0.005610588,-0.001457794,0.024946776,0.000622342,0.025568425,0.08740175,0.097697877,-0.073163449,500_FGBSORFB
-0.006343835,-0.002231107,0.024977302,0.000623866,0.025768851,0.08356551,0.092697998,-0.10014735,500_FGBSORFB
-0.006364655,-0.002189695,0.024990863,0.000624543,0.025787125,0.08956666,0.092289564,-0.083276091,500_FGBSORFB
-0.00605648,-0.001993351,0.024935642,0.000621786,0.025659137,0.08935498,0.103003887,-0.071361379,500_FGBSORFB
-0.006320679,-0.00245311,0.024987929,0.000624397,0.025773462,0.08121932,0.082929895,-0.144821336,500_FGBSORFB
-0.005786222,-0.001739931,0.024996603,0.00062483,0.025656076,0.08596478,0.089147318,-0.098307817,500_FGBSORFB
-0.006138138,-0.001873747,0.024924455,0.000621228,0.025667672,0.08682755,0.090009253,-0.119499853,500_FGBSORFB
-0.006135678,-0.002106117,0.024963011,0.000623152,0.025704521,0.08519735,0.090694533,-0.109924914,500_FGBSORFB
-0.006736306,-0.002774984,0.025112688,0.000630647,0.025998999,0.08450587,0.102304704,-0.075076425,500_FGBSORFB
-0.006022418,-0.002141188,0.024964379,0.00062322,0.025679051,0.08407464,0.094930259,-0.104716335,500_FGBSORFB
-0.006557427,-0.002654614,0.025010007,0.0006255,0.025853897,0.08497673,0.083353472,-0.149871166,500_FGBSORFB
-0.006219676,-0.002430269,0.025048786,0.000627442,0.025807934,0.08556268,0.116255156,-0.09016,500_FGBSORFB
-0.005156227,-0.001308025,0.024975569,0.000623779,0.025500776,0.09008698,0.103068453,-0.074703065,500_FGBSORFB
-0.004719173,-0.000795755,0.025041988,0.000627101,0.025481272,0.08608235,0.097874843,-0.095144682,500_FGBSORFB
-0.005222151,-0.00121978,0.024971904,0.000623596,0.0255106,0.08800382,0.086395478,-0.111655589,500_FGBSORFB
-0.005161179,-0.001242407,0.025043675,0.000627186,0.025568474,0.08481494,0.095845221,-0.128352579,500_FGBSORFB
-0.005817936,-0.00166576,0.024917522,0.000620883,0.025586236,0.08433872,0.083024686,-0.104945971,500_FGBSORFB
-0.005927554,-0.001852117,0.02500521,0.000625261,0.025696694,0.08661517,0.094251529,-0.096728477,500_FGBSORFB
-0.00609077,-0.001965406,0.024954646,0.000622734,0.025685713,0.09045503,0.094357568,-0.117641898,500_FGBSORFB
-0.005919025,-0.001692315,0.025016719,0.000625836,0.025705928,0.08861528,0.089032475,-0.110324701,500_FGBSORFB
-0.005759153,-0.001701219,0.025013725,0.000625686,0.025666669,0.08642361,0.100075507,-0.085599992,500_FGBSORFB
-0.005869357,-0.002003138,0.024910266,0.000620521,0.025590916,0.08589241,0.09972662,-0.084643845,500_FGBSORFB
-0.006086351,-0.002056302,0.024981369,0.000624069,0.025710626,0.08611287,0.08815185,-0.084275417,500_FGBSORFB
-0.006806001,-0.002718596,0.024906723,0.000620345,0.025818419,0.08495549,0.102003995,-0.085772196,500_FGBSORFB
-0.00677491,-0.002919212,0.024950218,0.000622513,0.025852211,0.08573312,0.099123812,-0.098656493,500_FGBSORFB
-0.006582065,-0.002627509,0.025035818,0.000626792,0.025885116,0.08717699,0.106754432,-0.081405671,500_FGBSORFB
-0.006944892,-0.003109442,0.025011552,0.000625578,0.025956365,0.08726916,0.106384015,-0.086887837,500_FGBSORFB
-0.006783267,-0.002857764,0.02497887,0.000623944,0.02588205,0.08548817,0.097092837,-0.116165511,500_FGBSORFB
-0.006736971,-0.002767926,0.024979773,0.000623989,0.025870826,0.08794681,0.103731004,-0.077969463,500_FGBSORFB
-0.006629694,-0.002591773,0.024971971,0.000623599,0.025835558,0.08584665,0.085578305,-0.117566862,500_FGBSORFB
-0.006007847,-0.002071846,0.02498569,0.000624285,0.025696356,0.08460156,0.084706491,-0.159502975,500_FGBSORFB
-0.005708195,-0.001860752,0.025059849,0.000627996,0.02570025,0.08416835,0.105285048,-0.081039941,500_FGBSORFB
-0.005523239,-0.001435418,0.025101244,0.000630072,0.025700228,0.08390217,0.088648999,-0.132760119,500_FGBSORFB
-0.006259261,-0.002326585,0.024926488,0.00062133,0.025698877,0.08416051,0.088443403,-0.143089255,500_FGBSORFB
-0.00586508,-0.001927671,0.025032678,0.000626635,0.025709097,0.08451834,0.087773175,-0.110594356,500_FGBSORFB
-0.00596543,-0.001951683,0.024964896,0.000623246,0.025666248,0.08475699,0.092584276,-0.12499777,500_FGBSORFB
-0.006116439,-0.002189678,0.024919364,0.000620975,0.025657547,0.08853335,0.093546136,-0.097633168,500_FGBSORFB
-0.005766344,-0.001783446,0.024912228,0.000620619,0.025569397,0.08621567,0.091184921,-0.115485352,500_FGBSORFB
-0.005635005,-0.001419936,0.02490921,0.000620469,0.025537155,0.08700594,0.09846214,-0.096908072,500_FGBSORFB
-0.005745862,-0.001598251,0.024902409,0.00062013,0.025555218,0.08823016,0.078746769,-0.160880765,500_FGBSORFB
-0.005870832,-0.001739839,0.024925489,0.00062128,0.025606071,0.08749173,0.091636152,-0.107103547,500_FGBSORFB
-0.006261415,-0.002365963,0.024890452,0.000619535,0.025664456,0.08302677,0.087166873,-0.151473895,500_FGBSORFB
-0.005877162,-0.001944125,0.024898615,0.000619941,0.025581368,0.08832183,0.099773828,-0.087108293,500_FGBSORFB
-0.005776362,-0.00184422,0.024958031,0.000622903,0.025616277,0.08721463,0.090903828,-0.118090668,500_FGBSORFB
-0.006370397,-0.002330194,0.024893204,0.000619672,0.025693928,0.08836316,0.086854459,-0.138704594,500_FGBSORFB
-0.006208256,-0.002143094,0.024944744,0.00062224,0.025704216,0.08414811,0.092040171,-0.127499541,500_FGBSORFB
-0.006828439,-0.002877193,0.024890731,0.000619549,0.025808922,0.08409432,0.082551397,-0.160635932,500_FGBSORFB
-0.006751971,-0.002518098,0.024900972,0.000620058,0.025798679,0.08427921,0.091646825,-0.129735233,500_FGBSORFB
